trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
682,False,"{'a': 0.5, 'e': 0.741119999999968}",20,11,-74.12031065443087,"{0: 4, 1: 0, 2: 4, 3: 0, 4: 1}",1
683,False,"{'a': 0.5, 'e': 0.740739999999968}",20,0,-42.42467806774875,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
684,False,"{'a': 0.5, 'e': 0.7403599999999679}",30,0,-110.15110070451259,"{0: 23, 1: 1, 2: 3, 3: 1, 4: 2}",0
685,False,"{'a': 0.5, 'e': 0.7399799999999679}",20,0,-106.98506450446769,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 2}",0
686,False,"{'a': 0.5, 'e': 0.7395999999999678}",20,0,-13.398927839900091,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
687,False,"{'a': 0.5, 'e': 0.7392199999999678}",20,3,19.565763850498996,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
688,False,"{'a': 0.5, 'e': 0.7388399999999677}",30,0,-61.592878100500556,"{0: 23, 1: 2, 2: 4, 3: 0, 4: 1}",0
689,False,"{'a': 0.5, 'e': 0.7384599999999677}",30,0,-163.64870578617942,"{0: 22, 1: 2, 2: 2, 3: 0, 4: 4}",0
690,False,"{'a': 0.5, 'e': 0.7380799999999677}",25,0,-85.22371321251154,"{0: 19, 1: 1, 2: 2, 3: 2, 4: 1}",0
691,False,"{'a': 0.5, 'e': 0.7376999999999676}",25,2,-34.74554767309377,"{0: 16, 1: 3, 2: 4, 3: 0, 4: 0}",1
692,False,"{'a': 0.5, 'e': 0.7373199999999676}",35,20,-5.004040848953269,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
693,False,"{'a': 0.5, 'e': 0.7369399999999675}",30,0,-158.89607837782052,"{0: 18, 1: 1, 2: 8, 3: 1, 4: 2}",0
694,False,"{'a': 0.5, 'e': 0.7365599999999675}",20,0,-166.52730881975458,"{0: 11, 1: 3, 2: 2, 3: 1, 4: 3}",0
695,False,"{'a': 0.5, 'e': 0.7361799999999674}",25,0,-63.95197237362805,"{0: 15, 1: 3, 2: 7, 3: 0, 4: 0}",0
696,False,"{'a': 0.5, 'e': 0.7357999999999674}",20,0,2.8661986036488125,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
697,False,"{'a': 0.5, 'e': 0.7354199999999673}",20,5,-42.74407155720737,"{0: 9, 1: 3, 2: 2, 3: 1, 4: 0}",1
698,False,"{'a': 0.5, 'e': 0.7350399999999673}",25,0,-13.219412937603373,"{0: 23, 1: 0, 2: 0, 3: 2, 4: 0}",0
699,False,"{'a': 0.5, 'e': 0.7346599999999672}",30,16,-53.71281998329275,"{0: 8, 1: 1, 2: 4, 3: 1, 4: 0}",1
700,False,"{'a': 0.5, 'e': 0.7342799999999672}",20,0,-75.10780673444593,"{0: 13, 1: 4, 2: 1, 3: 1, 4: 1}",0
701,False,"{'a': 0.5, 'e': 0.7338999999999671}",25,0,-112.20238094337567,"{0: 16, 1: 1, 2: 5, 3: 2, 4: 1}",0
702,False,"{'a': 0.5, 'e': 0.7335199999999671}",20,0,-30.47838012009288,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
703,False,"{'a': 0.5, 'e': 0.733139999999967}",20,0,-76.94933916302794,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
704,False,"{'a': 0.5, 'e': 0.732759999999967}",25,0,-90.19115674186396,"{0: 16, 1: 2, 2: 6, 3: 0, 4: 1}",0
705,False,"{'a': 0.5, 'e': 0.732379999999967}",20,0,-92.72479687893518,"{0: 15, 1: 2, 2: 0, 3: 1, 4: 2}",0
706,False,"{'a': 0.5, 'e': 0.7319999999999669}",30,0,-166.82670629714437,"{0: 21, 1: 0, 2: 5, 3: 1, 4: 3}",0
707,False,"{'a': 0.5, 'e': 0.7316199999999669}",25,0,5.533722289190944,"{0: 21, 1: 3, 2: 1, 3: 0, 4: 0}",0
708,False,"{'a': 0.5, 'e': 0.7312399999999668}",30,0,-100.08532683052559,"{0: 21, 1: 2, 2: 2, 3: 5, 4: 0}",0
709,False,"{'a': 0.5, 'e': 0.7308599999999668}",25,0,-75.64291940009753,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 2}",0
710,False,"{'a': 0.5, 'e': 0.7304799999999667}",25,11,-53.29143121813423,"{0: 9, 1: 2, 2: 2, 3: 0, 4: 1}",1
711,False,"{'a': 0.5, 'e': 0.7300999999999667}",25,0,-125.83263786294705,"{0: 16, 1: 2, 2: 4, 3: 1, 4: 2}",0
712,False,"{'a': 0.5, 'e': 0.7297199999999666}",20,0,-82.84396597985621,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
713,False,"{'a': 0.5, 'e': 0.7293399999999666}",20,0,12.511312573097136,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
714,False,"{'a': 0.5, 'e': 0.7289599999999665}",25,0,-65.20164047902635,"{0: 19, 1: 0, 2: 5, 3: 0, 4: 1}",0
715,False,"{'a': 0.5, 'e': 0.7285799999999665}",20,0,-55.45030330799185,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
716,False,"{'a': 0.5, 'e': 0.7281999999999664}",25,0,-5.824402421936626,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
717,False,"{'a': 0.5, 'e': 0.7278199999999664}",20,0,-38.643218661427845,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",1
718,False,"{'a': 0.5, 'e': 0.7274399999999663}",20,0,-98.5767790573548,"{0: 10, 1: 3, 2: 4, 3: 3, 4: 0}",0
719,False,"{'a': 0.5, 'e': 0.7270599999999663}",30,13,-3.324396408781385,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
720,False,"{'a': 0.5, 'e': 0.7266799999999662}",20,0,-53.28012574229423,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
721,False,"{'a': 0.5, 'e': 0.7262999999999662}",25,0,-27.17799046820149,"{0: 18, 1: 4, 2: 3, 3: 0, 4: 0}",0
722,False,"{'a': 0.5, 'e': 0.7259199999999661}",30,0,-124.53179587753553,"{0: 19, 1: 4, 2: 5, 3: 0, 4: 2}",0
723,False,"{'a': 0.5, 'e': 0.7255399999999661}",30,0,-87.1594601092246,"{0: 23, 1: 1, 2: 3, 3: 2, 4: 1}",0
724,False,"{'a': 0.5, 'e': 0.725159999999966}",25,0,-42.66199658393715,"{0: 18, 1: 1, 2: 6, 3: 0, 4: 0}",0
725,False,"{'a': 0.5, 'e': 0.724779999999966}",20,0,-95.10227119301946,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
726,False,"{'a': 0.5, 'e': 0.724399999999966}",25,0,-39.23970660213477,"{0: 18, 1: 2, 2: 5, 3: 0, 4: 0}",0
727,False,"{'a': 0.5, 'e': 0.7240199999999659}",20,0,-3.945951845862724,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
728,False,"{'a': 0.5, 'e': 0.7236399999999659}",30,0,-193.6559229327617,"{0: 20, 1: 2, 2: 2, 3: 3, 4: 3}",0
729,False,"{'a': 0.5, 'e': 0.7232599999999658}",20,0,-72.89969802626763,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
730,False,"{'a': 0.5, 'e': 0.7228799999999658}",30,0,-163.65752676843005,"{0: 17, 1: 2, 2: 8, 3: 1, 4: 2}",0
731,False,"{'a': 0.5, 'e': 0.7224999999999657}",20,0,-81.98578456159552,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
732,False,"{'a': 0.5, 'e': 0.7221199999999657}",20,5,-94.01270930348848,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 2}",1
733,False,"{'a': 0.5, 'e': 0.7217399999999656}",20,0,-193.65405674700136,"{0: 12, 1: 1, 2: 2, 3: 1, 4: 4}",0
734,False,"{'a': 0.5, 'e': 0.7213599999999656}",20,0,-88.58813065518378,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
735,False,"{'a': 0.5, 'e': 0.7209799999999655}",30,0,-15.741005879535281,"{0: 27, 1: 1, 2: 1, 3: 0, 4: 1}",0
736,False,"{'a': 0.5, 'e': 0.7205999999999655}",20,0,-30.54265577460829,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
737,False,"{'a': 0.5, 'e': 0.7202199999999654}",30,0,-85.61740539903144,"{0: 21, 1: 1, 2: 5, 3: 3, 4: 0}",0
738,False,"{'a': 0.5, 'e': 0.7198399999999654}",20,0,-46.821044407677306,"{0: 15, 1: 1, 2: 2, 3: 2, 4: 0}",0
739,False,"{'a': 0.5, 'e': 0.7194599999999653}",25,0,-19.302905326624142,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
740,False,"{'a': 0.5, 'e': 0.7190799999999653}",25,0,-92.27915126561057,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",0
741,False,"{'a': 0.5, 'e': 0.7186999999999653}",20,2,-55.97980162653735,"{0: 13, 1: 1, 2: 1, 3: 3, 4: 0}",1
742,False,"{'a': 0.5, 'e': 0.7183199999999652}",25,1,-76.67475549408672,"{0: 17, 1: 0, 2: 6, 3: 0, 4: 1}",1
743,False,"{'a': 0.5, 'e': 0.7179399999999652}",20,0,-38.2108972767316,"{0: 16, 1: 1, 2: 1, 3: 2, 4: 0}",0
744,False,"{'a': 0.5, 'e': 0.7175599999999651}",20,0,-101.94658800389308,"{0: 14, 1: 3, 2: 0, 3: 1, 4: 2}",0
745,False,"{'a': 0.5, 'e': 0.7171799999999651}",20,0,-98.67823019580574,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 2}",0
746,False,"{'a': 0.5, 'e': 0.716799999999965}",25,0,-139.6167204415785,"{0: 14, 1: 5, 2: 1, 3: 4, 4: 1}",0
747,False,"{'a': 0.5, 'e': 0.716419999999965}",20,0,-106.67547875327315,"{0: 13, 1: 1, 2: 2, 3: 3, 4: 1}",0
748,False,"{'a': 0.5, 'e': 0.7160399999999649}",25,0,-85.7233556624666,"{0: 18, 1: 0, 2: 5, 3: 1, 4: 1}",0
749,False,"{'a': 0.5, 'e': 0.7156599999999649}",20,15,-3.7283422324679463,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
750,False,"{'a': 0.5, 'e': 0.7152799999999648}",25,0,-17.614299704554142,"{0: 20, 1: 2, 2: 2, 3: 1, 4: 0}",0
751,False,"{'a': 0.5, 'e': 0.7148999999999648}",30,0,-130.26912689301474,"{0: 20, 1: 0, 2: 7, 3: 2, 4: 1}",0
752,False,"{'a': 0.5, 'e': 0.7145199999999647}",20,13,-44.565791828608965,"{0: 4, 1: 2, 2: 0, 3: 0, 4: 1}",1
753,False,"{'a': 0.5, 'e': 0.7141399999999647}",25,0,-44.339795499255665,"{0: 18, 1: 0, 2: 7, 3: 0, 4: 0}",0
754,False,"{'a': 0.5, 'e': 0.7137599999999646}",30,7,-25.79772104672779,"{0: 17, 1: 3, 2: 3, 3: 0, 4: 0}",1
755,False,"{'a': 0.5, 'e': 0.7133799999999646}",25,7,-73.4076925185313,"{0: 10, 1: 1, 2: 6, 3: 1, 4: 0}",1
756,False,"{'a': 0.5, 'e': 0.7129999999999646}",20,0,-38.09386156341243,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
757,False,"{'a': 0.5, 'e': 0.7126199999999645}",20,14,-5.097282198155153,"{0: 4, 1: 2, 2: 0, 3: 0, 4: 0}",1
758,False,"{'a': 0.5, 'e': 0.7122399999999645}",25,0,-15.571097757398544,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
759,False,"{'a': 0.5, 'e': 0.7118599999999644}",20,0,-73.75209102930978,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
760,False,"{'a': 0.5, 'e': 0.7114799999999644}",20,6,-43.08534378110397,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
761,False,"{'a': 0.5, 'e': 0.7110999999999643}",30,0,-30.71579535928318,"{0: 24, 1: 3, 2: 1, 3: 2, 4: 0}",0
762,False,"{'a': 0.5, 'e': 0.7107199999999643}",30,0,-107.07590628521974,"{0: 21, 1: 4, 2: 3, 3: 0, 4: 2}",0
763,False,"{'a': 0.5, 'e': 0.7103399999999642}",20,13,3.4549823994761057,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
764,False,"{'a': 0.5, 'e': 0.7099599999999642}",30,0,-50.54395816179952,"{0: 25, 1: 0, 2: 4, 3: 0, 4: 1}",0
765,False,"{'a': 0.5, 'e': 0.7095799999999641}",30,0,-130.8431522732434,"{0: 19, 1: 2, 2: 6, 3: 2, 4: 1}",0
766,False,"{'a': 0.5, 'e': 0.7091999999999641}",30,0,-57.35651276800321,"{0: 25, 1: 1, 2: 2, 3: 1, 4: 1}",0
767,False,"{'a': 0.5, 'e': 0.708819999999964}",30,0,-65.7788526965355,"{0: 25, 1: 0, 2: 3, 3: 1, 4: 1}",0
768,False,"{'a': 0.5, 'e': 0.708439999999964}",20,0,-43.7105977454994,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
769,False,"{'a': 0.5, 'e': 0.7080599999999639}",20,0,-104.1992656087213,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 2}",0
770,False,"{'a': 0.5, 'e': 0.7076799999999639}",20,0,-110.2112393242697,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
771,False,"{'a': 0.5, 'e': 0.7072999999999638}",30,0,-104.63150819625768,"{0: 20, 1: 1, 2: 7, 3: 1, 4: 1}",0
772,False,"{'a': 0.5, 'e': 0.7069199999999638}",35,0,-147.27663152479062,"{0: 24, 1: 3, 2: 4, 3: 2, 4: 2}",0
773,False,"{'a': 0.5, 'e': 0.7065399999999638}",25,0,-116.00157031424088,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 2}",0
774,False,"{'a': 0.5, 'e': 0.7061599999999637}",30,0,-140.88170732919684,"{0: 19, 1: 3, 2: 5, 3: 1, 4: 2}",0
775,False,"{'a': 0.5, 'e': 0.7057799999999637}",25,0,-91.05654232668815,"{0: 15, 1: 2, 2: 6, 3: 2, 4: 0}",0
776,False,"{'a': 0.5, 'e': 0.7053999999999636}",30,0,-129.94414154751485,"{0: 20, 1: 2, 2: 6, 3: 0, 4: 2}",0
777,False,"{'a': 0.5, 'e': 0.7050199999999636}",20,15,-1.865765512754523,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
778,False,"{'a': 0.5, 'e': 0.7046399999999635}",20,13,2.8414333295227836,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
779,False,"{'a': 0.5, 'e': 0.7042599999999635}",20,14,-18.51729314416253,"{0: 4, 1: 1, 2: 0, 3: 1, 4: 0}",1
780,False,"{'a': 0.5, 'e': 0.7038799999999634}",20,0,-74.28691803897237,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
781,False,"{'a': 0.5, 'e': 0.7034999999999634}",20,0,-7.255885752510064,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
782,False,"{'a': 0.5, 'e': 0.7031199999999633}",20,13,-35.70543942985013,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 1}",1
783,False,"{'a': 0.5, 'e': 0.7027399999999633}",20,0,-39.17914648859124,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
784,False,"{'a': 0.5, 'e': 0.7023599999999632}",20,0,-77.28306998751255,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
785,False,"{'a': 0.5, 'e': 0.7019799999999632}",20,3,-56.69929508930342,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 1}",1
786,False,"{'a': 0.5, 'e': 0.7015999999999631}",30,17,-124.45073696450106,"{0: 6, 1: 1, 2: 3, 3: 1, 4: 2}",1
787,False,"{'a': 0.5, 'e': 0.7012199999999631}",25,0,-160.89852876096433,"{0: 17, 1: 0, 2: 4, 3: 1, 4: 3}",0
788,False,"{'a': 0.5, 'e': 0.700839999999963}",25,14,0.6301330930132094,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
789,False,"{'a': 0.5, 'e': 0.700459999999963}",25,0,-97.73702790630648,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",0
790,False,"{'a': 0.5, 'e': 0.700079999999963}",20,0,-43.9461816930229,"{0: 14, 1: 0, 2: 6, 3: 0, 4: 0}",0
791,False,"{'a': 0.5, 'e': 0.6996999999999629}",20,0,-12.650060123387583,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
792,False,"{'a': 0.5, 'e': 0.6993199999999629}",20,0,-145.92744026936919,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 3}",0
793,False,"{'a': 0.5, 'e': 0.6989399999999628}",20,0,-116.28445594549214,"{0: 11, 1: 4, 2: 3, 3: 0, 4: 2}",0
794,False,"{'a': 0.5, 'e': 0.6985599999999628}",20,0,-16.022956346007156,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
795,False,"{'a': 0.5, 'e': 0.6981799999999627}",35,0,-136.2274048168833,"{0: 25, 1: 2, 2: 5, 3: 1, 4: 2}",0
796,False,"{'a': 0.5, 'e': 0.6977999999999627}",25,0,-38.097591190311896,"{0: 18, 1: 3, 2: 4, 3: 0, 4: 0}",0
797,False,"{'a': 0.5, 'e': 0.6974199999999626}",20,0,-79.67746504346455,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
798,False,"{'a': 0.5, 'e': 0.6970399999999626}",20,0,-39.751381122419986,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
799,False,"{'a': 0.5, 'e': 0.6966599999999625}",25,0,-183.72851779612847,"{0: 14, 1: 1, 2: 7, 3: 0, 4: 3}",0
800,False,"{'a': 0.5, 'e': 0.6962799999999625}",25,0,-80.70642234634077,"{0: 19, 1: 0, 2: 4, 3: 1, 4: 1}",0
801,False,"{'a': 0.5, 'e': 0.6958999999999624}",20,0,-61.91564010051234,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
802,False,"{'a': 0.5, 'e': 0.6955199999999624}",25,0,-88.40196987849988,"{0: 15, 1: 5, 2: 2, 3: 3, 4: 0}",0
803,False,"{'a': 0.5, 'e': 0.6951399999999623}",20,9,-24.074904986744116,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
804,False,"{'a': 0.5, 'e': 0.6947599999999623}",30,0,-103.18949567194922,"{0: 20, 1: 3, 2: 5, 3: 1, 4: 1}",0
805,False,"{'a': 0.5, 'e': 0.6943799999999622}",30,14,-68.8529315336833,"{0: 10, 1: 1, 2: 4, 3: 0, 4: 1}",1
806,False,"{'a': 0.5, 'e': 0.6939999999999622}",20,0,-110.96112206600712,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
807,False,"{'a': 0.5, 'e': 0.6936199999999622}",25,0,-114.3296735498238,"{0: 16, 1: 3, 2: 2, 3: 3, 4: 1}",0
808,False,"{'a': 0.5, 'e': 0.6932399999999621}",25,15,-47.57438814611763,"{0: 5, 1: 1, 2: 3, 3: 1, 4: 0}",1
809,False,"{'a': 0.5, 'e': 0.6928599999999621}",35,0,-42.48932519593373,"{0: 28, 1: 0, 2: 6, 3: 1, 4: 0}",0
810,False,"{'a': 0.5, 'e': 0.692479999999962}",30,8,2.3039012548135793,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 0}",1
811,False,"{'a': 0.5, 'e': 0.692099999999962}",20,0,-12.851602183176356,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
812,False,"{'a': 0.5, 'e': 0.6917199999999619}",35,0,-43.435006749950304,"{0: 25, 1: 6, 2: 4, 3: 0, 4: 0}",0
813,False,"{'a': 0.5, 'e': 0.6913399999999619}",20,0,-29.05350788067049,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
814,False,"{'a': 0.5, 'e': 0.6909599999999618}",20,0,-58.05602424687738,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
815,False,"{'a': 0.5, 'e': 0.6905799999999618}",25,0,-27.266973106500004,"{0: 19, 1: 1, 2: 5, 3: 0, 4: 0}",0
816,False,"{'a': 0.5, 'e': 0.6901999999999617}",25,0,-59.97049336070896,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
817,False,"{'a': 0.5, 'e': 0.6898199999999617}",20,0,-34.60183486038006,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
818,False,"{'a': 0.5, 'e': 0.6894399999999616}",20,0,-40.79332082619994,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
819,False,"{'a': 0.5, 'e': 0.6890599999999616}",25,0,-75.59531348415253,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
820,False,"{'a': 0.5, 'e': 0.6886799999999615}",25,9,-54.05381878109007,"{0: 11, 1: 3, 2: 0, 3: 1, 4: 1}",1
821,False,"{'a': 0.5, 'e': 0.6882999999999615}",35,2,-76.58712634074635,"{0: 25, 1: 3, 2: 3, 3: 1, 4: 1}",1
822,False,"{'a': 0.5, 'e': 0.6879199999999615}",20,10,-83.4189336095177,"{0: 5, 1: 1, 2: 1, 3: 2, 4: 1}",1
823,False,"{'a': 0.5, 'e': 0.6875399999999614}",20,0,-57.23988502051658,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
824,False,"{'a': 0.5, 'e': 0.6871599999999614}",25,0,-72.33930225706423,"{0: 16, 1: 3, 2: 4, 3: 2, 4: 0}",0
825,False,"{'a': 0.5, 'e': 0.6867799999999613}",30,14,-35.476415687591846,"{0: 10, 1: 1, 2: 5, 3: 0, 4: 0}",1
826,False,"{'a': 0.5, 'e': 0.6863999999999613}",30,0,-25.365039561899508,"{0: 26, 1: 1, 2: 2, 3: 0, 4: 1}",0
827,False,"{'a': 0.5, 'e': 0.6860199999999612}",30,0,-148.62162462608424,"{0: 18, 1: 4, 2: 5, 3: 1, 4: 2}",0
828,False,"{'a': 0.5, 'e': 0.6856399999999612}",25,0,-143.49343224055974,"{0: 15, 1: 0, 2: 8, 3: 0, 4: 2}",0
829,False,"{'a': 0.5, 'e': 0.6852599999999611}",30,0,-110.314362427212,"{0: 22, 1: 2, 2: 4, 3: 0, 4: 2}",0
830,False,"{'a': 0.5, 'e': 0.6848799999999611}",20,0,-77.68880310264535,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
831,False,"{'a': 0.5, 'e': 0.684499999999961}",20,0,-81.20836897603935,"{0: 16, 1: 1, 2: 0, 3: 1, 4: 2}",0
832,False,"{'a': 0.5, 'e': 0.684119999999961}",20,9,-14.215977551501148,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 0}",1
833,False,"{'a': 0.5, 'e': 0.6837399999999609}",30,0,-144.19688866451165,"{0: 21, 1: 1, 2: 4, 3: 2, 4: 2}",0
834,False,"{'a': 0.5, 'e': 0.6833599999999609}",30,0,-262.4088115825499,"{0: 16, 1: 0, 2: 8, 3: 2, 4: 4}",0
835,False,"{'a': 0.5, 'e': 0.6829799999999608}",20,0,-82.97665514018607,"{0: 14, 1: 1, 2: 2, 3: 2, 4: 1}",0
836,False,"{'a': 0.5, 'e': 0.6825999999999608}",20,0,-65.90362418530255,"{0: 10, 1: 5, 2: 5, 3: 0, 4: 0}",0
837,False,"{'a': 0.5, 'e': 0.6822199999999607}",25,0,-82.492267716423,"{0: 18, 1: 0, 2: 5, 3: 1, 4: 1}",0
838,False,"{'a': 0.5, 'e': 0.6818399999999607}",30,0,-90.06494945879118,"{0: 25, 1: 0, 2: 2, 3: 1, 4: 2}",0
839,False,"{'a': 0.5, 'e': 0.6814599999999607}",20,0,-66.05081604336591,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
840,False,"{'a': 0.5, 'e': 0.6810799999999606}",25,0,-1.6311482982803955,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
841,False,"{'a': 0.5, 'e': 0.6806999999999606}",20,0,3.590919728625841,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
842,False,"{'a': 0.5, 'e': 0.6803199999999605}",20,0,-147.90474582797412,"{0: 12, 1: 1, 2: 2, 3: 3, 4: 2}",0
843,False,"{'a': 0.5, 'e': 0.6799399999999605}",20,0,-90.72440419509735,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 2}",0
844,False,"{'a': 0.5, 'e': 0.6795599999999604}",30,0,-199.30890435689523,"{0: 20, 1: 1, 2: 4, 3: 1, 4: 4}",0
845,False,"{'a': 0.5, 'e': 0.6791799999999604}",25,0,-53.321857953034055,"{0: 16, 1: 2, 2: 7, 3: 0, 4: 0}",0
846,False,"{'a': 0.5, 'e': 0.6787999999999603}",20,0,-135.22959638929527,"{0: 12, 1: 4, 2: 1, 3: 0, 4: 3}",0
847,False,"{'a': 0.5, 'e': 0.6784199999999603}",30,0,-26.81683919498796,"{0: 24, 1: 1, 2: 5, 3: 0, 4: 0}",0
848,False,"{'a': 0.5, 'e': 0.6780399999999602}",20,0,-161.05274825184338,"{0: 12, 1: 1, 2: 3, 3: 1, 4: 3}",0
849,False,"{'a': 0.5, 'e': 0.6776599999999602}",20,0,-62.997116343315554,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
850,False,"{'a': 0.5, 'e': 0.6772799999999601}",20,0,-98.00449894141286,"{0: 11, 1: 1, 2: 7, 3: 0, 4: 1}",0
851,False,"{'a': 0.5, 'e': 0.6768999999999601}",35,0,-103.18288933161693,"{0: 25, 1: 2, 2: 6, 3: 1, 4: 1}",0
852,False,"{'a': 0.5, 'e': 0.67651999999996}",20,0,-22.193231901281266,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
853,False,"{'a': 0.5, 'e': 0.67613999999996}",30,0,-13.373362925290937,"{0: 26, 1: 0, 2: 4, 3: 0, 4: 0}",0
854,False,"{'a': 0.5, 'e': 0.67575999999996}",30,8,10.744614553625327,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
855,False,"{'a': 0.5, 'e': 0.6753799999999599}",25,0,-77.8749168859152,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
856,False,"{'a': 0.5, 'e': 0.6749999999999599}",20,0,-13.668126291515044,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
857,False,"{'a': 0.5, 'e': 0.6746199999999598}",20,0,-80.48579919928397,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
858,False,"{'a': 0.5, 'e': 0.6742399999999598}",20,0,-40.57112688297835,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
859,False,"{'a': 0.5, 'e': 0.6738599999999597}",35,0,-55.2074578080122,"{0: 24, 1: 5, 2: 6, 3: 0, 4: 0}",0
860,False,"{'a': 0.5, 'e': 0.6734799999999597}",30,0,-139.87687085935588,"{0: 19, 1: 1, 2: 8, 3: 0, 4: 2}",0
861,False,"{'a': 0.5, 'e': 0.6730999999999596}",20,4,-91.36415412074382,"{0: 9, 1: 2, 2: 3, 3: 1, 4: 1}",1
862,False,"{'a': 0.5, 'e': 0.6727199999999596}",25,0,-152.81889654176157,"{0: 16, 1: 4, 2: 1, 3: 1, 4: 3}",0
863,False,"{'a': 0.5, 'e': 0.6723399999999595}",20,0,-106.87832387720198,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 2}",0
864,False,"{'a': 0.5, 'e': 0.6719599999999595}",20,0,-27.74908924778331,"{0: 15, 1: 3, 2: 1, 3: 1, 4: 0}",0
865,False,"{'a': 0.5, 'e': 0.6715799999999594}",25,0,-143.26033624322443,"{0: 18, 1: 1, 2: 2, 3: 1, 4: 3}",0
